merchant,provider,payment_method,country,weekday,hour,attempts,approvals,declines,approval_rate,average_amount
Merchant_A,Adyen,card,BR,1,10,96,87,9,0.9062,260.15
Merchant_A,Adyen,card,BR,1,11,65,59,6,0.9077,290.88
Merchant_A,Adyen,card,BR,1,12,84,79,5,0.9405,303.76
Merchant_A,Adyen,card,BR,1,13,60,56,4,0.9333,280.54
Merchant_A,Adyen,card,BR,1,14,66,63,3,0.9545,284.15
Merchant_A,Adyen,card,BR,1,15,47,42,5,0.8936,282.7
Merchant_A,Adyen,card,BR,1,16,59,55,4,0.9322,265.42
Merchant_A,Adyen,card,BR,1,17,38,37,1,0.9737,246.46
Merchant_A,Adyen,card,BR,1,18,57,50,7,0.8772,263.18
Merchant_A,Adyen,card,BR,1,19,39,38,1,0.9744,279.54
Merchant_A,Adyen,card,BR,1,20,21,19,2,0.9048,307.48
Merchant_A,Adyen,card,BR,1,21,16,16,0,1.0,292.28
Merchant_A,Adyen,card,BR,1,22,10,10,0,1.0,308.53
Merchant_A,Adyen,card,BR,1,23,4,4,0,1.0,364.47
Merchant_A,Adyen,card,BR,2,0,9,8,1,0.8889,305.79
Merchant_A,Adyen,card,BR,2,1,1,1,0,1.0,244.8
Merchant_A,Adyen,card,BR,2,2,5,5,0,1.0,328.2
Merchant_A,Adyen,card,BR,2,3,2,1,1,0.5,192.58
Merchant_A,Adyen,card,BR,2,4,2,1,1,0.5,307.34
Merchant_A,Adyen,card,BR,2,5,3,3,0,1.0,239.1
Merchant_A,Adyen,card,BR,2,6,13,13,0,1.0,266.22
Merchant_A,Adyen,card,BR,2,7,25,23,2,0.92,296.67
Merchant_A,Adyen,card,BR,2,8,26,25,1,0.9615,368.08
Merchant_A,Adyen,card,BR,2,9,60,56,4,0.9333,283.11
Merchant_A,Adyen,card,BR,2,10,65,60,5,0.9231,279.26
Merchant_A,Adyen,card,BR,2,11,69,64,5,0.9275,309.12
Merchant_A,Adyen,card,BR,2,12,72,67,5,0.9306,313.9
Merchant_A,Adyen,card,BR,2,13,75,68,7,0.9067,258.01
Merchant_A,Adyen,card,BR,2,14,59,54,5,0.9153,273.95
Merchant_A,Adyen,card,BR,2,15,52,46,6,0.8846,301.68
Merchant_A,Adyen,card,BR,2,16,55,49,6,0.8909,289.17
Merchant_A,Adyen,card,BR,2,17,67,61,6,0.9104,272.23
Merchant_A,Adyen,card,BR,2,18,52,48,4,0.9231,289.81
Merchant_A,Adyen,card,BR,2,19,33,31,2,0.9394,272.71
Merchant_A,Adyen,card,BR,2,20,30,29,1,0.9667,291.21
Merchant_A,Adyen,card,BR,2,21,19,19,0,1.0,309.69
Merchant_A,Adyen,card,BR,2,22,7,7,0,1.0,294.67
Merchant_A,Adyen,card,BR,2,23,9,8,1,0.8889,234.95
Merchant_A,Adyen,card,BR,3,0,7,7,0,1.0,272.54
Merchant_A,Adyen,card,BR,3,1,3,2,1,0.6667,355.57
Merchant_A,Adyen,card,BR,3,2,2,2,0,1.0,513.42
Merchant_A,Adyen,card,BR,3,3,3,3,0,1.0,194.01
Merchant_A,Adyen,card,BR,3,4,1,1,0,1.0,333.88
Merchant_A,Adyen,card,BR,3,5,8,7,1,0.875,310.95
Merchant_A,Adyen,card,BR,3,6,13,11,2,0.8462,299.1
Merchant_A,Adyen,card,BR,3,7,30,24,6,0.8,327.98
Merchant_A,Adyen,card,BR,3,8,49,46,3,0.9388,288.88
Merchant_A,Adyen,card,BR,3,9,47,43,4,0.9149,256.84
Merchant_A,Adyen,card,BR,3,10,47,42,5,0.8936,280.53
Merchant_A,Adyen,card,BR,3,11,74,67,7,0.9054,290.45
Merchant_A,Adyen,card,BR,3,12,77,75,2,0.974,268.12
Merchant_A,Adyen,card,BR,3,13,72,63,9,0.875,284.55
Merchant_A,Adyen,card,BR,3,14,62,54,8,0.871,267.16
Merchant_A,Adyen,card,BR,3,15,57,55,2,0.9649,301.97
Merchant_A,Adyen,card,BR,3,16,49,46,3,0.9388,306.29
Merchant_A,Adyen,card,BR,3,17,51,48,3,0.9412,308.2
Merchant_A,Adyen,card,BR,3,18,49,45,4,0.9184,263.85
Merchant_A,Adyen,card,BR,3,19,41,35,6,0.8537,268.62
Merchant_A,Adyen,card,BR,3,20,32,31,1,0.9688,277.77
Merchant_A,Adyen,card,BR,3,21,19,17,2,0.8947,294.6
Merchant_A,Adyen,card,BR,3,22,9,9,0,1.0,327.64
Merchant_A,Adyen,card,BR,3,23,3,3,0,1.0,145.43
Merchant_A,Adyen,card,BR,4,0,4,3,1,0.75,151.07
Merchant_A,Adyen,card,BR,4,1,6,5,1,0.8333,292.58
Merchant_A,Adyen,card,BR,4,4,3,3,0,1.0,299.12
Merchant_A,Adyen,card,BR,4,5,1,1,0,1.0,528.35
Merchant_A,Adyen,card,BR,4,6,18,15,3,0.8333,293.36
Merchant_A,Adyen,card,BR,4,7,27,27,0,1.0,262.7
Merchant_A,Adyen,card,BR,4,8,42,41,1,0.9762,288.61
Merchant_A,Adyen,card,BR,4,9,54,50,4,0.9259,260.16
Merchant_A,Adyen,card,BR,4,10,73,69,4,0.9452,286.27
Merchant_A,Adyen,card,BR,4,11,69,62,7,0.8986,270.39
Merchant_A,Adyen,card,BR,4,12,63,55,8,0.873,294.08
Merchant_A,Adyen,card,BR,4,13,50,46,4,0.92,258.62
Merchant_A,Adyen,card,BR,4,14,65,63,2,0.9692,292.68
Merchant_A,Adyen,card,BR,4,15,53,44,9,0.8302,312.03
Merchant_A,Adyen,card,BR,4,16,61,56,5,0.918,286.7
Merchant_A,Adyen,card,BR,4,17,49,45,4,0.9184,290.98
Merchant_A,Adyen,card,BR,4,18,44,38,6,0.8636,266.89
Merchant_A,Adyen,card,BR,4,19,43,39,4,0.907,276.31
Merchant_A,Adyen,card,BR,4,20,30,26,4,0.8667,284.51
Merchant_A,Adyen,card,BR,4,21,20,19,1,0.95,291.27
Merchant_A,Adyen,card,BR,4,22,10,10,0,1.0,316.41
Merchant_A,Adyen,card,BR,4,23,5,5,0,1.0,204.01
Merchant_A,Adyen,card,BR,5,0,9,9,0,1.0,214.6
Merchant_A,Adyen,card,BR,5,1,4,4,0,1.0,328.76
Merchant_A,Adyen,card,BR,5,2,1,1,0,1.0,138.17
Merchant_A,Adyen,card,BR,5,4,1,1,0,1.0,419.33
Merchant_A,Adyen,card,BR,5,5,2,2,0,1.0,254.28
Merchant_A,Adyen,card,BR,5,6,9,9,0,1.0,339.47
Merchant_A,Adyen,card,BR,5,7,21,19,2,0.9048,263.55
Merchant_A,Adyen,card,BR,5,8,39,38,1,0.9744,299.81
Merchant_A,Adyen,card,BR,5,9,60,54,6,0.9,313.94
Merchant_A,Adyen,card,BR,5,10,133,123,10,0.9248,262.6
Merchant_A,Adyen,card,BR,5,11,76,72,4,0.9474,265.23
Merchant_A,Adyen,card,BR,5,12,66,55,11,0.8333,251.06
Merchant_A,Adyen,card,BR,5,13,59,57,2,0.9661,295.47
Merchant_A,Adyen,card,BR,5,14,48,42,6,0.875,298.13
Merchant_A,Adyen,card,BR,5,15,60,59,1,0.9833,263.18
Merchant_A,Adyen,card,BR,5,16,42,39,3,0.9286,280.93
Merchant_A,Adyen,card,BR,5,17,51,45,6,0.8824,243.96
Merchant_A,Adyen,card,BR,5,18,41,38,3,0.9268,306.4
Merchant_A,Adyen,card,BR,5,19,32,29,3,0.9062,310.25
Merchant_A,Adyen,card,BR,5,20,29,26,3,0.8966,280.82
Merchant_A,Adyen,card,BR,5,21,20,17,3,0.85,261.99
Merchant_A,Adyen,card,BR,5,22,5,5,0,1.0,180.24
Merchant_A,Adyen,card,BR,5,23,6,5,1,0.8333,302.4
Merchant_A,Adyen,card,BR,6,0,10,7,3,0.7,274.76
Merchant_A,Adyen,card,BR,6,1,7,5,2,0.7143,277.29
Merchant_A,Adyen,card,BR,6,2,3,3,0,1.0,332.82
Merchant_A,Adyen,card,BR,6,3,2,2,0,1.0,96.7
Merchant_A,Adyen,card,BR,6,4,1,1,0,1.0,326.99
Merchant_A,Adyen,card,BR,6,5,4,3,1,0.75,139.99
Merchant_A,Adyen,card,BR,6,6,10,9,1,0.9,314.06
Merchant_A,Adyen,card,BR,6,7,20,20,0,1.0,261.94
Merchant_A,Adyen,card,BR,6,8,35,31,4,0.8857,266.24
Merchant_A,Adyen,card,BR,6,9,40,36,4,0.9,331.14
Merchant_A,Adyen,card,BR,6,10,53,49,4,0.9245,308.84
Merchant_A,Adyen,card,BR,6,11,68,62,6,0.9118,290.09
Merchant_A,Adyen,card,BR,6,12,72,69,3,0.9583,281.09
Merchant_A,Adyen,card,BR,6,13,69,66,3,0.9565,240.0
Merchant_A,Adyen,card,BR,6,14,66,61,5,0.9242,264.66
Merchant_A,Adyen,card,BR,6,15,62,57,5,0.9194,285.37
Merchant_A,Adyen,card,BR,6,16,52,48,4,0.9231,279.63
Merchant_A,Adyen,card,BR,6,17,46,42,4,0.913,278.01
Merchant_A,Adyen,card,BR,6,18,49,45,4,0.9184,262.17
Merchant_A,Adyen,card,BR,6,19,35,31,4,0.8857,249.11
Merchant_A,Adyen,card,BR,6,20,22,20,2,0.9091,308.44
Merchant_A,Adyen,card,BR,6,21,9,9,0,1.0,315.62
Merchant_A,Adyen,card,BR,6,22,7,6,1,0.8571,288.59
Merchant_A,Adyen,card,BR,6,23,8,8,0,1.0,311.7
Merchant_A,Adyen,card,CO,0,0,6,6,0,1.0,105422.99
Merchant_A,Adyen,card,CO,0,1,2,2,0,1.0,119150.84
Merchant_A,Adyen,card,CO,0,2,3,2,1,0.6667,130787.52
Merchant_A,Adyen,card,CO,0,3,1,1,0,1.0,169132.14
Merchant_A,Adyen,card,CO,0,4,3,3,0,1.0,68846.03
Merchant_A,Adyen,card,CO,0,5,5,4,1,0.8,103366.91
Merchant_A,Adyen,card,CO,0,6,11,10,1,0.9091,129599.66
Merchant_A,Adyen,card,CO,0,7,31,30,1,0.9677,116333.13
Merchant_A,Adyen,card,CO,0,8,33,29,4,0.8788,119234.6
Merchant_A,Adyen,card,CO,0,9,55,50,5,0.9091,124162.98
Merchant_A,Adyen,card,CO,0,10,58,53,5,0.9138,122034.91
Merchant_A,Adyen,card,CO,0,11,73,62,11,0.8493,113606.99
Merchant_A,Adyen,card,CO,0,12,64,60,4,0.9375,120652.13
Merchant_A,Adyen,card,CO,0,13,63,54,9,0.8571,106441.64
Merchant_A,Adyen,card,CO,0,14,57,53,4,0.9298,123986.81
Merchant_A,Adyen,card,CO,0,15,49,47,2,0.9592,109666.19
Merchant_A,Adyen,card,CO,0,16,39,33,6,0.8462,123590.3
Merchant_A,Adyen,card,CO,0,17,53,49,4,0.9245,127358.22
Merchant_A,Adyen,card,CO,0,18,33,29,4,0.8788,124593.18
Merchant_A,Adyen,card,CO,0,19,30,27,3,0.9,128772.96
Merchant_A,Adyen,card,CO,0,20,20,18,2,0.9,117128.08
Merchant_A,Adyen,card,CO,0,21,16,11,5,0.6875,117708.44
Merchant_A,Adyen,card,CO,0,22,4,4,0,1.0,158903.69
Merchant_A,Adyen,card,CO,0,23,4,4,0,1.0,133293.45
Merchant_A,Adyen,card,CO,1,0,10,10,0,1.0,124060.89
Merchant_A,Adyen,card,CO,1,1,1,1,0,1.0,121861.04
Merchant_A,Adyen,card,CO,1,2,4,4,0,1.0,137665.23
Merchant_A,Adyen,card,CO,1,3,2,1,1,0.5,115972.82
Merchant_A,Adyen,card,CO,1,4,3,3,0,1.0,137125.05
Merchant_A,Adyen,card,CO,1,5,6,6,0,1.0,150248.59
Merchant_A,Adyen,card,CO,1,6,13,12,1,0.9231,149732.45
Merchant_A,Adyen,card,CO,1,7,25,25,0,1.0,127420.72
Merchant_A,Adyen,card,CO,1,8,41,37,4,0.9024,117395.57
Merchant_A,Adyen,card,CO,1,9,55,47,8,0.8545,143689.93
Merchant_A,Adyen,card,CO,1,10,74,70,4,0.9459,135763.01
Merchant_A,Adyen,card,CO,1,11,63,56,7,0.8889,124360.13
Merchant_A,Adyen,card,CO,1,12,78,69,9,0.8846,138487.44
Merchant_A,Adyen,card,CO,1,13,66,58,8,0.8788,129546.76
Merchant_A,Adyen,card,CO,1,14,70,60,10,0.8571,109624.55
Merchant_A,Adyen,card,CO,1,15,79,69,10,0.8734,124709.96
Merchant_A,Adyen,card,CO,1,16,56,55,1,0.9821,115931.04
Merchant_A,Adyen,card,CO,1,17,47,43,4,0.9149,111497.36
Merchant_A,Adyen,card,CO,1,18,51,49,2,0.9608,109950.02
Merchant_A,Adyen,card,CO,1,19,39,35,4,0.8974,123211.19
Merchant_A,Adyen,card,CO,1,20,27,23,4,0.8519,126264.54
Merchant_A,Adyen,card,CO,1,21,20,20,0,1.0,144238.41
Merchant_A,Adyen,card,CO,1,22,11,9,2,0.8182,133704.24
Merchant_A,Adyen,card,CO,1,23,6,6,0,1.0,165675.6
Merchant_A,Adyen,card,CO,2,0,5,5,0,1.0,150799.63
Merchant_A,Adyen,card,CO,2,1,2,2,0,1.0,55568.06
Merchant_A,Adyen,card,CO,2,2,5,5,0,1.0,124410.59
Merchant_A,Adyen,card,CO,2,3,2,2,0,1.0,117846.16
Merchant_A,Adyen,card,CO,2,4,3,2,1,0.6667,35147.59
Merchant_A,Adyen,card,CO,2,5,5,4,1,0.8,97063.13
Merchant_A,Adyen,card,CO,2,6,20,19,1,0.95,119288.5
Merchant_A,Adyen,card,CO,2,7,26,24,2,0.9231,134496.89
Merchant_A,Adyen,card,CO,2,8,35,32,3,0.9143,128513.59
Merchant_A,Adyen,card,CO,2,9,56,49,7,0.875,129792.84
Merchant_A,Adyen,card,CO,2,10,56,54,2,0.9643,107392.77
Merchant_A,Adyen,card,CO,2,11,66,63,3,0.9545,107097.47
Merchant_A,Adyen,card,CO,2,12,73,66,7,0.9041,123155.53
Merchant_A,Adyen,card,CO,2,13,78,67,11,0.859,125089.53
Merchant_A,Adyen,card,CO,2,14,67,61,6,0.9104,136399.98
Merchant_A,Adyen,card,CO,2,15,67,60,7,0.8955,126366.16
Merchant_A,Adyen,card,CO,2,16,54,47,7,0.8704,136378.64
Merchant_A,Adyen,card,CO,2,17,56,47,9,0.8393,136155.41
Merchant_A,Adyen,card,CO,2,18,56,53,3,0.9464,119321.24
Merchant_A,Adyen,card,CO,2,19,61,53,8,0.8689,104501.82
Merchant_A,Adyen,card,CO,2,20,18,17,1,0.9444,126741.79
Merchant_A,Adyen,card,CO,2,21,19,16,3,0.8421,120420.51
Merchant_A,Adyen,card,CO,2,22,8,8,0,1.0,136030.27
Merchant_A,Adyen,card,CO,2,23,9,5,4,0.5556,97463.59
Merchant_A,Adyen,card,CO,3,0,4,3,1,0.75,113027.39
Merchant_A,Adyen,card,CO,3,1,3,2,1,0.6667,128793.05
Merchant_A,Adyen,card,CO,3,2,4,4,0,1.0,142113.79
Merchant_A,Adyen,card,CO,3,3,6,5,1,0.8333,133032.55
Merchant_A,Adyen,card,CO,3,4,5,5,0,1.0,143967.72
Merchant_A,Adyen,card,CO,3,5,4,3,1,0.75,187038.54
Merchant_A,Adyen,card,CO,3,6,18,17,1,0.9444,123434.04
Merchant_A,Adyen,card,CO,3,7,26,26,0,1.0,142613.28
Merchant_A,Adyen,card,CO,3,8,52,48,4,0.9231,116723.23
Merchant_A,Adyen,card,CO,3,9,61,57,4,0.9344,112234.54
Merchant_A,Adyen,card,CO,3,10,66,57,9,0.8636,128294.57
Merchant_A,Adyen,card,CO,3,11,74,71,3,0.9595,127634.55
Merchant_A,Adyen,card,CO,3,12,71,66,5,0.9296,125277.54
Merchant_A,Adyen,card,CO,3,13,66,57,9,0.8636,126754.2
Merchant_A,Adyen,card,CO,3,14,65,63,2,0.9692,120764.73
Merchant_A,Adyen,card,CO,3,15,64,58,6,0.9062,137452.86
Merchant_A,Adyen,card,CO,3,16,51,46,5,0.902,123064.15
Merchant_A,Adyen,card,CO,3,17,67,62,5,0.9254,119379.39
Merchant_A,Adyen,card,CO,3,18,37,35,2,0.9459,130578.11
Merchant_A,Adyen,card,CO,3,19,56,53,3,0.9464,112002.21
Merchant_A,Adyen,card,CO,3,20,33,30,3,0.9091,129248.56
Merchant_A,Adyen,card,CO,3,21,20,17,3,0.85,105027.84
Merchant_A,Adyen,card,CO,3,22,10,9,1,0.9,107771.34
Merchant_A,Adyen,card,CO,3,23,6,6,0,1.0,136385.29
Merchant_A,Adyen,card,CO,4,0,8,5,3,0.625,155394.38
Merchant_A,Adyen,card,CO,4,1,5,4,1,0.8,105946.82
Merchant_A,Adyen,card,CO,4,2,1,1,0,1.0,56367.7
Merchant_A,Adyen,card,CO,4,3,1,1,0,1.0,112992.96
Merchant_A,Adyen,card,CO,4,4,4,4,0,1.0,142834.87
Merchant_A,Adyen,card,CO,4,5,8,7,1,0.875,99722.42
Merchant_A,Adyen,card,CO,4,6,11,11,0,1.0,104465.25
Merchant_A,Adyen,card,CO,4,7,18,17,1,0.9444,105418.39
Merchant_A,Adyen,card,CO,4,8,50,44,6,0.88,123508.54
Merchant_A,Adyen,card,CO,4,9,41,37,4,0.9024,136469.58
Merchant_A,Adyen,card,CO,4,10,63,60,3,0.9524,118510.16
Merchant_A,Adyen,card,CO,4,11,81,72,9,0.8889,125854.77
Merchant_A,Adyen,card,CO,4,12,70,63,7,0.9,118942.13
Merchant_A,Adyen,card,CO,4,13,65,63,2,0.9692,112131.94
Merchant_A,Adyen,card,CO,4,14,63,58,5,0.9206,136368.67
Merchant_A,Adyen,card,CO,4,15,58,52,6,0.8966,119633.37
Merchant_A,Adyen,card,CO,4,16,66,56,10,0.8485,120817.64
Merchant_A,Adyen,card,CO,4,17,49,45,4,0.9184,115931.01
Merchant_A,Adyen,card,CO,4,18,45,42,3,0.9333,120814.99
Merchant_A,Adyen,card,CO,4,19,46,42,4,0.913,113190.19
Merchant_A,Adyen,card,CO,4,20,34,32,2,0.9412,111934.38
Merchant_A,Adyen,card,CO,4,21,12,10,2,0.8333,103699.59
Merchant_A,Adyen,card,CO,4,22,11,11,0,1.0,148137.08
Merchant_A,Adyen,card,CO,4,23,9,8,1,0.8889,133403.76
Merchant_A,Adyen,card,CO,5,0,11,11,0,1.0,148566.95
Merchant_A,Adyen,card,CO,5,1,5,5,0,1.0,117182.13
Merchant_A,Adyen,card,CO,5,2,5,5,0,1.0,116840.8
Merchant_A,Adyen,card,CO,5,3,4,4,0,1.0,160662.56
Merchant_A,Adyen,card,CO,5,4,3,3,0,1.0,112249.92
Merchant_A,Adyen,card,CO,5,5,6,5,1,0.8333,120653.16
Merchant_A,Adyen,card,CO,5,6,18,17,1,0.9444,119560.39
Merchant_A,Adyen,card,CO,5,7,26,24,2,0.9231,127091.76
Merchant_A,Adyen,card,CO,5,8,42,37,5,0.881,127788.53
Merchant_A,Adyen,card,CO,5,9,49,46,3,0.9388,109655.33
Merchant_A,Adyen,card,CO,5,10,110,96,14,0.8727,122926.97
Merchant_A,Adyen,card,CO,5,11,51,48,3,0.9412,119885.85
Merchant_A,Adyen,card,CO,5,12,77,73,4,0.9481,117073.32
Merchant_A,Adyen,card,CO,5,13,66,61,5,0.9242,125034.75
Merchant_A,Adyen,card,CO,5,14,58,51,7,0.8793,117852.64
Merchant_A,Adyen,card,CO,5,15,56,52,4,0.9286,122004.76
Merchant_A,Adyen,card,CO,5,16,43,39,4,0.907,118524.62
Merchant_A,Adyen,card,CO,5,17,49,44,5,0.898,126333.05
Merchant_A,Adyen,card,CO,5,18,46,44,2,0.9565,103031.38
Merchant_A,Adyen,card,CO,5,19,41,40,1,0.9756,120424.49
Merchant_A,Adyen,card,CO,5,20,31,29,2,0.9355,104716.07
Merchant_A,Adyen,card,CO,5,21,17,17,0,1.0,115081.07
Merchant_A,Adyen,card,CO,5,22,20,19,1,0.95,129561.43
Merchant_A,Adyen,card,CO,5,23,9,7,2,0.7778,140244.53
Merchant_A,Adyen,card,CO,6,0,9,8,1,0.8889,154004.85
Merchant_A,Adyen,card,CO,6,1,4,4,0,1.0,99994.95
Merchant_A,Adyen,card,CO,6,2,4,4,0,1.0,148995.46
Merchant_A,Adyen,card,CO,6,3,2,2,0,1.0,54598.67
Merchant_A,Adyen,card,CO,6,4,4,3,1,0.75,109947.72
Merchant_A,Adyen,card,CO,6,5,2,2,0,1.0,140706.36
Merchant_A,Adyen,card,CO,6,6,8,6,2,0.75,109819.51
Merchant_A,Adyen,card,CO,6,7,21,21,0,1.0,130604.12
Merchant_A,Adyen,card,CO,6,8,34,33,1,0.9706,123551.05
Merchant_A,Adyen,card,CO,6,9,53,44,9,0.8302,130794.74
Merchant_A,Adyen,card,CO,6,10,52,47,5,0.9038,129718.57
Merchant_A,Adyen,card,CO,6,11,58,51,7,0.8793,116365.01
Merchant_A,Adyen,card,CO,6,12,54,49,5,0.9074,114086.85
Merchant_A,Adyen,card,CO,6,13,58,52,6,0.8966,114437.57
Merchant_A,Adyen,card,CO,6,14,52,49,3,0.9423,119662.74
Merchant_A,Adyen,card,CO,6,15,53,49,4,0.9245,115368.3
Merchant_A,Adyen,card,CO,6,16,58,51,7,0.8793,129363.17
Merchant_A,Adyen,card,CO,6,17,50,47,3,0.94,124048.77
Merchant_A,Adyen,card,CO,6,18,48,41,7,0.8542,123916.89
Merchant_A,Adyen,card,CO,6,19,36,34,2,0.9444,132397.94
Merchant_A,Adyen,card,CO,6,20,23,19,4,0.8261,129329.15
Merchant_A,Adyen,card,CO,6,21,18,17,1,0.9444,141003.74
Merchant_A,Adyen,card,CO,6,22,12,12,0,1.0,148263.34
Merchant_A,Adyen,card,CO,6,23,9,9,0,1.0,116382.0
Merchant_A,Adyen,card,MX,0,0,10,10,0,1.0,1108.73
Merchant_A,Adyen,card,MX,0,1,3,3,0,1.0,947.56
Merchant_A,Adyen,card,MX,0,2,5,5,0,1.0,786.33
Merchant_A,Adyen,card,MX,0,4,1,1,0,1.0,646.38
Merchant_A,Adyen,card,MX,0,5,4,3,1,0.75,1110.51
Merchant_A,Adyen,card,MX,0,6,15,14,1,0.9333,991.71
Merchant_A,Adyen,card,MX,0,7,24,22,2,0.9167,747.45
Merchant_A,Adyen,card,MX,0,8,35,32,3,0.9143,726.07
Merchant_A,Adyen,card,MX,0,9,49,46,3,0.9388,982.55
Merchant_A,Adyen,card,MX,0,10,53,49,4,0.9245,724.14
Merchant_A,Adyen,card,MX,0,11,62,56,6,0.9032,851.42
Merchant_A,Adyen,card,MX,0,12,67,64,3,0.9552,942.69
Merchant_A,Adyen,card,MX,0,13,49,44,5,0.898,852.49
Merchant_A,Adyen,card,MX,0,14,52,48,4,0.9231,962.39
Merchant_A,Adyen,card,MX,0,15,52,49,3,0.9423,851.49
Merchant_A,Adyen,card,MX,0,16,49,44,5,0.898,927.98
Merchant_A,Adyen,card,MX,0,17,54,49,5,0.9074,983.13
Merchant_A,Adyen,card,MX,0,18,45,41,4,0.9111,917.33
Merchant_A,Adyen,card,MX,0,19,42,38,4,0.9048,882.67
Merchant_A,Adyen,card,MX,0,20,12,10,2,0.8333,805.68
Merchant_A,Adyen,card,MX,0,21,11,10,1,0.9091,889.47
Merchant_A,Adyen,card,MX,0,22,2,2,0,1.0,1185.8
Merchant_A,Adyen,card,MX,0,23,4,3,1,0.75,732.62
Merchant_A,Adyen,card,MX,1,0,10,10,0,1.0,939.69
Merchant_A,Adyen,card,MX,1,1,5,4,1,0.8,1146.9
Merchant_A,Adyen,card,MX,1,2,1,1,0,1.0,90.0
Merchant_A,Adyen,card,MX,1,3,3,3,0,1.0,880.52
Merchant_A,Adyen,card,MX,1,4,1,0,1,0.0,726.55
Merchant_A,Adyen,card,MX,1,5,2,1,1,0.5,1231.78
Merchant_A,Adyen,card,MX,1,6,11,9,2,0.8182,1191.09
Merchant_A,Adyen,card,MX,1,7,29,29,0,1.0,1017.75
Merchant_A,Adyen,card,MX,1,8,37,33,4,0.8919,762.54
Merchant_A,Adyen,card,MX,1,9,50,47,3,0.94,886.06
Merchant_A,Adyen,card,MX,1,10,75,69,6,0.92,869.63
Merchant_A,Adyen,card,MX,1,11,77,71,6,0.9221,836.46
Merchant_A,Adyen,card,MX,1,12,74,72,2,0.973,817.14
Merchant_A,Adyen,card,MX,1,13,68,59,9,0.8676,900.22
Merchant_A,Adyen,card,MX,1,14,58,56,2,0.9655,959.32
Merchant_A,Adyen,card,MX,1,15,62,58,4,0.9355,835.61
Merchant_A,Adyen,card,MX,1,16,68,63,5,0.9265,878.84
Merchant_A,Adyen,card,MX,1,17,56,52,4,0.9286,1013.94
Merchant_A,Adyen,card,MX,1,18,51,47,4,0.9216,956.37
Merchant_A,Adyen,card,MX,1,19,48,45,3,0.9375,887.45
Merchant_A,Adyen,card,MX,1,20,25,23,2,0.92,976.33
Merchant_A,Adyen,card,MX,1,21,21,19,2,0.9048,996.2
Merchant_A,Adyen,card,MX,1,22,5,5,0,1.0,890.63
Merchant_A,Adyen,card,MX,1,23,12,11,1,0.9167,853.02
Merchant_A,Adyen,card,MX,2,0,3,3,0,1.0,873.94
Merchant_A,Adyen,card,MX,2,1,3,3,0,1.0,1042.8
Merchant_A,Adyen,card,MX,2,3,4,4,0,1.0,913.76
Merchant_A,Adyen,card,MX,2,4,4,4,0,1.0,1412.22
Merchant_A,Adyen,card,MX,2,5,9,9,0,1.0,1114.87
Merchant_A,Adyen,card,MX,2,6,15,15,0,1.0,770.71
Merchant_A,Adyen,card,MX,2,7,37,32,5,0.8649,1004.03
Merchant_A,Adyen,card,MX,2,8,43,38,5,0.8837,955.91
Merchant_A,Adyen,card,MX,2,9,59,55,4,0.9322,851.34
Merchant_A,Adyen,card,MX,2,10,61,59,2,0.9672,799.54
Merchant_A,Adyen,card,MX,2,11,63,61,2,0.9683,1029.74
Merchant_A,Adyen,card,MX,2,12,80,74,6,0.925,896.01
Merchant_A,Adyen,card,MX,2,13,85,80,5,0.9412,865.58
Merchant_A,Adyen,card,MX,2,14,62,56,6,0.9032,928.57
Merchant_A,Adyen,card,MX,2,15,52,46,6,0.8846,849.15
Merchant_A,Adyen,card,MX,2,16,61,57,4,0.9344,880.83
Merchant_A,Adyen,card,MX,2,17,42,39,3,0.9286,1034.24
Merchant_A,Adyen,card,MX,2,18,55,52,3,0.9455,947.92
Merchant_A,Adyen,card,MX,2,19,43,41,2,0.9535,836.54
Merchant_A,Adyen,card,MX,2,20,19,18,1,0.9474,932.76
Merchant_A,Adyen,card,MX,2,21,24,23,1,0.9583,990.45
Merchant_A,Adyen,card,MX,2,22,12,10,2,0.8333,837.08
Merchant_A,Adyen,card,MX,2,23,7,7,0,1.0,548.09
Merchant_A,Adyen,card,MX,3,0,7,5,2,0.7143,1346.13
Merchant_A,Adyen,card,MX,3,1,3,3,0,1.0,909.17
Merchant_A,Adyen,card,MX,3,3,6,5,1,0.8333,831.85
Merchant_A,Adyen,card,MX,3,5,4,4,0,1.0,857.32
Merchant_A,Adyen,card,MX,3,6,20,19,1,0.95,829.66
Merchant_A,Adyen,card,MX,3,7,30,29,1,0.9667,721.67
Merchant_A,Adyen,card,MX,3,8,32,29,3,0.9062,879.24
Merchant_A,Adyen,card,MX,3,9,55,51,4,0.9273,808.63
Merchant_A,Adyen,card,MX,3,10,67,63,4,0.9403,924.48
Merchant_A,Adyen,card,MX,3,11,79,73,6,0.9241,931.97
Merchant_A,Adyen,card,MX,3,12,84,80,4,0.9524,883.14
Merchant_A,Adyen,card,MX,3,13,79,74,5,0.9367,892.86
Merchant_A,Adyen,card,MX,3,14,55,48,7,0.8727,902.9
Merchant_A,Adyen,card,MX,3,15,69,63,6,0.913,964.21
Merchant_A,Adyen,card,MX,3,16,57,53,4,0.9298,894.07
Merchant_A,Adyen,card,MX,3,17,61,60,1,0.9836,824.2
Merchant_A,Adyen,card,MX,3,18,50,48,2,0.96,936.17
