transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,amount,currency,status,decline_code,is_retry,injected_incident_id
live_bf4963189cf4,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,BR,,204.49,BRL,approved,,False,
live_a2b5dee0e098,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Bradesco,454.23,BRL,approved,,False,
live_4579302cbc60,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Bancolombia,124499.6,COP,approved,,False,
live_f5f0b030cb03,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,CO,,44557.87,COP,approved,,False,
live_f89d0d483f38,2026-08-31 10:00:00,Merchant_A,Adyen,PIX,BR,,165.55,BRL,approved,,False,
live_a5d3c2880fe3,2026-08-31 10:00:00,Merchant_B,dLocal,PSE,CO,,167571.84,COP,declined,INSUFFICIENT_FUNDS,False,
live_8d2758b21de6,2026-08-31 10:00:00,Merchant_A,dLocal,card,MX,BBVA,534.82,MXN,approved,,False,
live_f766b811db8d,2026-08-31 10:00:00,Merchant_B,dLocal,PSE,CO,,135152.1,COP,approved,,False,
live_4a35d0f7effe,2026-08-31 10:00:00,Merchant_A,Adyen,PIX,BR,,287.29,BRL,approved,,False,
live_5d7ca835b2b7,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,175.74,BRL,approved,,False,
live_9f066c045330,2026-08-31 10:00:00,Merchant_C,Stripe,card,CO,Bancolombia,270076.09,COP,declined,SUSPECTED_FRAUD,False,
live_a73924744411,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,1216.96,MXN,approved,,False,
live_2b12f40378cc,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Banco do Brasil,28.0,BRL,approved,,False,
live_d2073fd0c591,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,309.83,BRL,approved,,False,
live_9c7ba629494a,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,73674.95,COP,approved,,False,
live_7d6da33431bf,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,416.39,BRL,approved,,False,
live_e079bf89f37f,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,64523.55,COP,approved,,False,
live_d99ea007c67f,2026-08-31 10:00:00,Merchant_A,Adyen,cash_in_store,MX,,842.63,MXN,approved,,False,
live_fd678a599166,2026-08-31 10:00:00,Merchant_B,dLocal,PSE,CO,,155349.11,COP,approved,,False,
live_dfeb467b197c,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,1332.88,MXN,approved,,False,
live_accf33df533f,2026-08-31 10:00:00,Merchant_B,Adyen,cash_in_store,MX,,299.85,MXN,approved,,False,
live_b870bce5f5ea,2026-08-31 10:00:00,Merchant_B,Stripe,card,MX,Santander,732.75,MXN,approved,,False,
live_5e43ca9a72ed,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,204.01,BRL,approved,,False,
live_53ce4c94b81c,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,BR,,175.47,BRL,approved,,False,
live_c0a4e1ec2475,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,562.47,BRL,approved,,False,
live_5d665b9d20f6,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,344.8,BRL,approved,,False,
live_d83b8dad9f44,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,269.56,MXN,approved,,False,
live_13e2b754a0c0,2026-08-31 10:00:00,Merchant_A,dLocal,card,CO,Banco de Bogota,184250.34,COP,approved,,False,
live_dbb443cee901,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,619.54,BRL,approved,,False,
live_5b4734ce61ca,2026-08-31 10:00:00,Merchant_C,Stripe,card,CO,Davivienda,192272.57,COP,approved,,False,
live_6111ec09f919,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,CO,,13644.1,COP,approved,,False,
live_922be984836b,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,202.52,BRL,approved,,False,
live_9b31886448c7,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,208683.78,COP,approved,,False,
live_130144aee65f,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,166.77,BRL,approved,,False,
live_b095e432d726,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,CO,,151067.36,COP,approved,,False,
live_63e743e32efd,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,403.94,BRL,declined,SUSPECTED_FRAUD,False,
live_0deb1dd90948,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Itau,131.69,BRL,approved,,False,
live_033948805660,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,270.48,BRL,approved,,False,
live_b41a3663732e,2026-08-31 10:00:00,Merchant_C,Adyen,card,CO,Davivienda,12000.0,COP,approved,,False,
live_3b5b064d4a9b,2026-08-31 10:00:00,Merchant_B,Adyen,card,MX,Santander,387.81,MXN,approved,,False,
live_0b822a6a6f02,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,102320.23,COP,approved,,False,
live_237aaabdda5d,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,80.35,BRL,approved,,False,
live_4746eeae98f2,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,541.19,BRL,approved,,False,
live_7dbac16ace39,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Davivienda,19890.1,COP,approved,,False,
live_f237e23ab40a,2026-08-31 10:00:00,Merchant_A,dLocal,card,CO,Davivienda,89196.89,COP,declined,INVALID_CARD,False,
live_b4d796fb6813,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,965.37,MXN,approved,,False,
live_03d5fc455188,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,220889.13,COP,declined,INVALID_CARD,False,
live_1fc529da1728,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,MX,,182.07,MXN,approved,,False,
live_0cf14341e2a8,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,CO,,201421.46,COP,approved,,False,
live_d7c172204401,2026-08-31 10:00:00,Merchant_B,Adyen,cash_in_store,MX,,905.12,MXN,approved,,False,
live_54941efface2,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,409.25,MXN,approved,,False,
live_a504559f7ee6,2026-08-31 10:00:00,Merchant_C,Adyen,card,CO,Davivienda,152347.24,COP,approved,,False,
live_4e8b8d139779,2026-08-31 10:00:00,Merchant_B,Stripe,cash_in_store,MX,,999.53,MXN,approved,,False,
live_225a3dcfa9ac,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,599.89,MXN,approved,,False,
live_484c980c46fb,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Bancolombia,124886.15,COP,approved,,False,
live_83568718e932,2026-08-31 10:00:00,Merchant_C,dLocal,cash_in_store,MX,,707.34,MXN,approved,,False,
live_b82a1ee538da,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Bancolombia,127946.21,COP,approved,,False,
live_80f59e06f32d,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Banco do Brasil,385.94,BRL,approved,,False,
live_f794ad309649,2026-08-31 10:00:00,Merchant_A,dLocal,card,BR,Nubank,533.76,BRL,approved,,False,
live_8698f4fe8768,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,33352.92,COP,approved,,False,
live_62f65c18f796,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,BBVA,1966.52,MXN,approved,,False,
live_eefb48d40535,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,90.0,MXN,approved,,False,
live_aabeffc34766,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Banco de Bogota,109375.04,COP,approved,,False,
live_c7b0c0eea3ca,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Nubank,374.13,BRL,approved,,False,
live_5c4a8547a947,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,1040.5,MXN,approved,,False,
live_ff9fb31003ba,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,MX,,588.65,MXN,approved,,False,
live_0831140c8d3c,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,MX,,795.94,MXN,approved,,False,
live_d939e2bb8d67,2026-08-31 10:00:00,Merchant_B,Adyen,card,BR,Bradesco,201.12,BRL,approved,,False,
live_dbe9e3dcb4b7,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,605.32,MXN,approved,,False,
live_05533f12b693,2026-08-31 10:00:00,Merchant_B,dLocal,PSE,CO,,179472.15,COP,approved,,False,
live_f2f74966ea02,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,MX,,1078.51,MXN,declined,SUSPECTED_FRAUD,False,
live_106aca5d2b48,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,169.13,BRL,approved,,False,
live_9a53b0afd1ed,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,423.94,BRL,approved,,False,
live_1793c7e69926,2026-08-31 10:00:00,Merchant_C,Adyen,PSE,CO,,141510.97,COP,approved,,False,
live_216038fe8464,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,176900.35,COP,approved,,False,
live_034192f5ded3,2026-08-31 10:00:00,Merchant_B,dLocal,PIX,BR,,380.74,BRL,approved,,False,
live_cbd7351b314b,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,485.5,MXN,approved,,False,
live_a0dbce8cf04d,2026-08-31 10:00:00,Merchant_C,Stripe,card,BR,Bradesco,190.37,BRL,approved,,False,
live_d392c5a52ec6,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,MX,,1273.65,MXN,approved,,False,
live_c6bfd3bf8ebc,2026-08-31 10:00:00,Merchant_A,dLocal,card,BR,Banco do Brasil,377.66,BRL,approved,,False,
live_1ef8b6aefefa,2026-08-31 10:00:00,Merchant_C,Stripe,cash_in_store,MX,,889.55,MXN,approved,,False,
live_10dbc944d610,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Itau,298.77,BRL,approved,,False,
live_30236dc23d5b,2026-08-31 10:00:00,Merchant_C,Stripe,PSE,CO,,209436.54,COP,approved,,False,
live_f728c3bcf4eb,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,604.21,MXN,approved,,False,
live_29efba9eee22,2026-08-31 10:00:00,Merchant_A,Adyen,card,MX,Citibanamex,1173.55,MXN,approved,,False,
live_d4690d89e25f,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,105846.51,COP,approved,,False,
live_c755248d40f1,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,104762.32,COP,approved,,False,
live_940389573481,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Bradesco,455.8,BRL,approved,,False,
live_a49748bd1c19,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,1312.71,MXN,approved,,False,
live_aa051712efb4,2026-08-31 10:00:00,Merchant_A,dLocal,card,BR,Itau,410.16,BRL,approved,,False,
live_1e62cbda63d2,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,488.88,BRL,approved,,False,
live_95488b902f30,2026-08-31 10:00:00,Merchant_A,Stripe,PIX,BR,,283.36,BRL,approved,,False,
live_3ebbb8ecda59,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Bradesco,389.11,BRL,approved,,False,
live_6c4ac61db8c3,2026-08-31 10:00:00,Merchant_A,dLocal,card,MX,Banorte,744.87,MXN,approved,,False,
live_cb673c0a5e59,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,331.87,BRL,approved,,False,
live_9d43169b38e5,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,110889.99,COP,approved,,False,
live_7ab342cf9e86,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Banco de Bogota,126789.72,COP,approved,,False,
live_30b53abd8439,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,375.23,BRL,approved,,False,
live_2f877a0927a9,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Itau,149.08,BRL,approved,,False,
live_8f08d5ac453e,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,614.78,BRL,approved,,False,
live_516979c18565,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,119.04,BRL,approved,,False,
live_fe6f72e18611,2026-08-31 10:00:00,Merchant_B,Adyen,PIX,BR,,85.73,BRL,approved,,False,
live_f79d395f7a67,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,1479.06,MXN,approved,,False,
live_ae8321437e31,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,406.67,BRL,approved,,False,
live_fc55537d40e8,2026-08-31 10:00:00,Merchant_B,Stripe,PSE,CO,,163688.39,COP,approved,,False,
live_d9d64e6066e0,2026-08-31 10:00:00,Merchant_A,Adyen,PSE,CO,,163984.19,COP,approved,,False,
live_f7ca92a18ffb,2026-08-31 10:00:00,Merchant_B,Adyen,cash_in_store,MX,,893.88,MXN,approved,,False,
live_3116eca1c312,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,451.37,MXN,approved,,False,
live_f0080ccaa412,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,MX,,937.9,MXN,approved,,False,
live_8eb61022b1e1,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,72598.68,COP,declined,INVALID_CARD,False,
live_2a92490530e0,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,BBVA,1387.56,MXN,approved,,False,
live_3d34fe2b54ab,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,256.47,BRL,approved,,False,
live_36fbbe323329,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,62215.2,COP,approved,,False,
live_f2cbb312cd86,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Banco de Bogota,97502.99,COP,approved,,False,
live_e2f98f58aadf,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,148905.2,COP,approved,,False,
live_9ada6400714d,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,80539.28,COP,approved,,False,
live_a0d490e34d5f,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,488.89,MXN,approved,,False,
live_a95d02e71272,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,1021.84,MXN,approved,,False,
live_30853ae9424e,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,1022.48,MXN,approved,,False,
live_43d2e48eb31b,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,198.89,BRL,approved,,False,
live_50b1ee46b4db,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,204.63,BRL,approved,,False,
live_d90edee780eb,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,317.13,BRL,approved,,False,
live_1610c5c78e40,2026-08-31 10:00:00,Merchant_B,Adyen,cash_in_store,MX,,175.96,MXN,declined,INSUFFICIENT_FUNDS,False,
live_1644fc5dea43,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,54.81,BRL,approved,,False,
live_b0356f34a635,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,69708.9,COP,approved,,False,
live_94b68724dc6d,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,245.85,BRL,approved,,False,
live_12528b4ae7dd,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,329.75,BRL,approved,,False,
live_c087a416f3d6,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Davivienda,223274.94,COP,approved,,False,
live_6ddd30ab714a,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,417.23,BRL,approved,,False,
live_5d9c88f3b8b6,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,254.41,BRL,approved,,False,
live_87e7526e7317,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,118668.87,COP,approved,,False,
live_cb8cb0e75273,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,BR,,119.6,BRL,approved,,False,
live_6995edcad163,2026-08-31 10:00:00,Merchant_A,Adyen,cash_in_store,MX,,890.74,MXN,approved,,False,
live_6f5ecf22ebea,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Banco de Bogota,99793.9,COP,approved,,False,
live_48db05dcf880,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,142590.3,COP,approved,,False,
live_475fa046b0b3,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,147.64,BRL,declined,SUSPECTED_FRAUD,False,
live_a12e80487915,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,1159.67,MXN,approved,,False,
live_f4e8c3f8989a,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,227291.72,COP,approved,,False,
live_c954ea290468,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,262.6,BRL,approved,,False,
live_aa3d1384c57c,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Bradesco,344.27,BRL,approved,,False,
live_2df5242f3943,2026-08-31 10:00:00,Merchant_A,dLocal,card,BR,Itau,390.42,BRL,approved,,False,
live_e5b48375a4e1,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,215.8,BRL,approved,,False,
live_6de681723332,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,315.85,BRL,approved,,False,
live_3ac2c244dc01,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,906.3,MXN,approved,,False,
live_299aefc44c33,2026-08-31 10:00:00,Merchant_C,dLocal,card,MX,BBVA,948.84,MXN,approved,,False,
live_7c0552e6c33c,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,513.5,MXN,declined,DO_NOT_HONOR,False,
live_f6505fb36b15,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,121715.71,COP,declined,INSUFFICIENT_FUNDS,False,
live_cd654a6d335a,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,CO,,154859.88,COP,approved,,False,
live_2f57a74f9ae3,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,1625.57,MXN,approved,,False,
live_584e70f0ccc2,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,187148.96,COP,approved,,False,
live_224c6c8d91d0,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,1976.59,MXN,approved,,False,
live_70d7b58bef1f,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,157.22,BRL,approved,,False,
live_831c63a28e06,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Banco do Brasil,419.57,BRL,declined,SUSPECTED_FRAUD,False,
live_2f221fa8bdda,2026-08-31 10:00:00,Merchant_B,Adyen,card,MX,Citibanamex,991.67,MXN,declined,SUSPECTED_FRAUD,False,
live_56951fa7e26a,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,273286.21,COP,approved,,False,
live_6d88ec9ddb90,2026-08-31 10:00:00,Merchant_C,Stripe,card,CO,Banco de Bogota,63419.12,COP,approved,,False,
live_aaae404b23b7,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,480.14,MXN,approved,,False,
live_a23c388c434b,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,184.1,BRL,approved,,False,
live_58005bb045b7,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,90.0,MXN,approved,,False,
live_7bc7fe0dad76,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,195.88,BRL,approved,,False,
live_d7d7b366be6c,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,158.54,BRL,approved,,False,
live_3b6c34d5c8fc,2026-08-31 10:00:00,Merchant_A,dLocal,card,CO,Bancolombia,130527.57,COP,approved,,False,
live_0e2c53fd469f,2026-08-31 10:00:00,Merchant_A,Adyen,cash_in_store,MX,,1070.88,MXN,approved,,False,
live_177b0dba5d3b,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,1838.09,MXN,approved,,False,
live_db51b314da8f,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Banco de Bogota,186529.67,COP,approved,,False,
live_3bd3d3cea55b,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,611.55,MXN,approved,,False,
live_f98c0c082634,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,57110.97,COP,approved,,False,
live_cd5394b90e5b,2026-08-31 10:00:00,Merchant_B,Adyen,cash_in_store,MX,,1145.96,MXN,approved,,False,
live_f550f09057e3,2026-08-31 10:00:00,Merchant_A,Adyen,card,MX,Banorte,239.88,MXN,approved,,False,
live_a020af8d7c17,2026-08-31 10:00:00,Merchant_C,dLocal,cash_in_store,MX,,1815.73,MXN,approved,,False,
live_cf4f12f3c23e,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,202560.81,COP,approved,,False,
live_caec9590af36,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,204.93,BRL,approved,,False,
live_69b1b459e7d5,2026-08-31 10:00:00,Merchant_B,dLocal,card,BR,Bradesco,28.0,BRL,approved,,False,
live_4dc51ad0327e,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,214771.07,COP,approved,,False,
live_ac39fe5b92b8,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,842.73,MXN,approved,,False,
live_c9f6a362c1dd,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,478.05,BRL,approved,,False,
live_10d81c47a6fa,2026-08-31 10:00:00,Merchant_A,Stripe,card,MX,BBVA,102.79,MXN,approved,,False,
live_43c605d02678,2026-08-31 10:00:00,Merchant_C,Stripe,card,BR,Itau,184.1,BRL,approved,,False,
live_1e3bfc1e857b,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Nubank,280.84,BRL,approved,,False,
live_4bc13bfced6e,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,287.52,BRL,approved,,False,
live_7bf2c554af68,2026-08-31 10:00:00,Merchant_C,dLocal,card,MX,Citibanamex,674.97,MXN,approved,,False,
live_a6955877ee28,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Banco do Brasil,379.66,BRL,approved,,False,
live_648d07b8bf5e,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,45266.57,COP,approved,,False,
live_26849ffa657a,2026-08-31 10:00:00,Merchant_A,Adyen,PSE,CO,,110033.44,COP,approved,,False,
live_6c449da109f8,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,128420.69,COP,approved,,False,
live_c8ace441d6a7,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,1157.22,MXN,approved,,False,
live_47bc50acc73e,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,169813.04,COP,declined,INSUFFICIENT_FUNDS,False,
live_43d37b18214f,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,41275.05,COP,approved,,False,
live_4d9965f0d6fb,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,12612.01,COP,approved,,False,
live_f5f9ff057cbd,2026-08-31 10:00:00,Merchant_C,dLocal,cash_in_store,MX,,1538.84,MXN,approved,,False,
live_b345beb65544,2026-08-31 10:00:00,Merchant_B,Stripe,card,CO,Bancolombia,143261.98,COP,approved,,False,
live_9e2caf8cb24e,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,67605.94,COP,approved,,False,
live_30aac3c21d23,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,1675.58,MXN,approved,,False,
live_1ac0f79bc7ac,2026-08-31 10:00:00,Merchant_B,Adyen,PIX,BR,,298.51,BRL,approved,,False,
live_fb1dcaeb638c,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,202550.8,COP,approved,,False,
live_842a4b56da36,2026-08-31 10:00:00,Merchant_A,Adyen,PSE,CO,,124726.29,COP,approved,,False,
live_54e1d3e04140,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Banorte,1930.37,MXN,approved,,False,
live_2b865771627e,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,1777.67,MXN,approved,,False,
live_d95e8ba6e914,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,240.17,BRL,declined,INVALID_CARD,False,
live_2c581fb28543,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,435.45,BRL,approved,,False,
live_b6630aa021c2,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,CO,,165176.32,COP,approved,,False,
live_fc558c5d7ac7,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,498.98,BRL,approved,,False,
live_eb6f94d637e4,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Citibanamex,417.54,MXN,approved,,False,
live_6fc968b4e733,2026-08-31 10:00:00,Merchant_A,dLocal,card,MX,BBVA,1243.03,MXN,approved,,False,
live_c289cd386dfb,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,194089.71,COP,approved,,False,
live_c6c7c42f9f40,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,90.0,MXN,approved,,False,
live_a8413d91d734,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,90.68,BRL,approved,,False,
live_22282eed1bcd,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Itau,28.0,BRL,approved,,False,
live_2b4ecaecde09,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,765.3,MXN,approved,,False,
live_08e41d30a986,2026-08-31 10:00:00,Merchant_B,Stripe,PSE,CO,,170227.96,COP,approved,,False,
live_7be074ddb83f,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,MX,,1651.18,MXN,approved,,False,
live_decf8399cf40,2026-08-31 10:00:00,Merchant_A,Stripe,PIX,BR,,291.86,BRL,approved,,False,
live_ea32c70ff238,2026-08-31 10:00:00,Merchant_A,dLocal,card,CO,Banco de Bogota,234003.09,COP,approved,,False,
live_fc99d1bd4f9a,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,23392.9,COP,approved,,False,
live_f6d1086b6084,2026-08-31 10:00:00,Merchant_A,Stripe,cash_in_store,MX,,90.0,MXN,approved,,False,
live_dc8a221d3aa9,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,872.23,MXN,approved,,False,
live_0d1a939e0db7,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,CO,,146884.58,COP,approved,,False,
live_f5640e7d4a50,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,274.77,BRL,approved,,False,
live_10963f5b07b2,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,28.0,BRL,approved,,False,
live_6362b390efb0,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,BR,,265.74,BRL,approved,,False,
live_696c1a1c1b5f,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,28687.13,COP,approved,,False,
live_d83296220430,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,166877.08,COP,declined,INVALID_CARD,False,
live_418e37887bdc,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,145661.88,COP,approved,,False,
live_026005f18fbb,2026-08-31 10:00:00,Merchant_C,Adyen,PSE,CO,,54208.41,COP,approved,,False,
live_a12d1a0f3ade,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,197.78,BRL,approved,,False,
live_c3734236b0d3,2026-08-31 10:00:00,Merchant_A,Stripe,PIX,BR,,110.53,BRL,approved,,False,
live_d72a42ada31b,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,269.97,BRL,approved,,False,
