transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,amount,currency,retry_flag,original_transaction_id,recovered_after_retry,processing_time_ms,amount_usd
tx_ec60c8043902,2026-06-30 15:52:09.224998,Merchant_B,dLocal,PSE,CO,,approved,,91914.57,COP,False,,False,466,22.98
tx_62d5c37de7fa,2026-06-30 15:53:52.904998,Merchant_B,Adyen,card,CO,Davivienda,approved,,120881.47,COP,False,,False,368,30.22
tx_682cb961aace,2026-06-30 15:55:36.584998,Merchant_C,Adyen,wallet,CO,,approved,,65889.32,COP,False,,False,362,16.47
tx_12919acb9b11,2026-06-30 15:57:20.264998,Merchant_C,Adyen,wallet,MX,,approved,,1149.0,MXN,False,,False,490,63.2
tx_bbda3e5ee217,2026-06-30 15:59:03.944998,Merchant_A,dLocal,wallet,BR,,approved,,433.48,BRL,False,,False,698,86.7
tx_dc00a9798ee6,2026-06-30 16:00:47.624998,Merchant_A,dLocal,PSE,CO,,approved,,66285.67,COP,False,,False,544,16.57
tx_dd36f31a6192,2026-06-30 16:02:31.304998,Merchant_C,dLocal,wallet,CO,,approved,,132833.94,COP,False,,False,702,33.21
tx_c6daaf2f426c,2026-06-30 16:04:14.984998,Merchant_C,dLocal,card,MX,Banorte,approved,,495.85,MXN,False,,False,339,27.27
tx_df7234c1bd4c,2026-06-30 16:05:58.664998,Merchant_A,dLocal,card,CO,Davivienda,approved,,108804.3,COP,True,tx_331e685fe3e7,True,368,27.2
tx_be06e6bdd1c1,2026-06-30 16:07:42.344998,Merchant_C,Adyen,card,CO,Bancolombia,approved,,12000.0,COP,False,,False,312,3.0
tx_4f97706415d2,2026-06-30 16:09:26.024998,Merchant_C,dLocal,PSE,CO,,approved,,66860.71,COP,False,,False,458,16.72
tx_00a000a03924,2026-06-30 16:11:09.704998,Merchant_B,dLocal,PSE,CO,,approved,,143922.92,COP,False,,False,665,35.98
tx_f486f8ce7d00,2026-06-30 16:12:53.384998,Merchant_A,Stripe,cash_in_store,MX,,approved,,1375.21,MXN,False,,False,266,75.64
tx_46b6a3ff16ea,2026-06-30 16:14:37.064998,Merchant_B,Stripe,PIX,BR,,approved,,136.25,BRL,False,,False,346,27.25
tx_505d996dd0da,2026-06-30 16:16:20.744998,Merchant_B,dLocal,wallet,CO,,approved,,27583.68,COP,False,,False,659,6.9
tx_a6e142a20759,2026-06-30 16:18:04.424998,Merchant_B,Stripe,wallet,BR,,approved,,468.71,BRL,False,,False,274,93.74
tx_62ed7f03b8e1,2026-06-30 16:19:48.104998,Merchant_B,dLocal,wallet,CO,,approved,,80539.28,COP,True,tx_2e57c766898e,True,234,20.13
tx_136fa22226a6,2026-06-30 16:21:31.784998,Merchant_C,Adyen,cash_in_store,MX,,approved,,1576.94,MXN,False,,False,349,86.73
tx_ace9f8490d88,2026-06-30 16:23:15.464998,Merchant_A,Stripe,card,CO,Bancolombia,approved,,206647.14,COP,False,,False,190,51.66
tx_9878788a53ff,2026-06-30 16:24:59.144998,Merchant_A,Stripe,card,CO,Banco de Bogota,approved,,78043.75,COP,False,,False,310,19.51
tx_bf031b23bf75,2026-06-30 16:26:42.824998,Merchant_B,dLocal,wallet,CO,,approved,,123288.64,COP,False,,False,385,30.82
tx_bff95a4590e4,2026-06-30 16:28:26.504998,Merchant_B,dLocal,wallet,BR,,approved,,379.66,BRL,False,,False,311,75.93
tx_ae5c9f4963be,2026-06-30 16:30:10.184998,Merchant_C,Stripe,PSE,CO,,approved,,110033.44,COP,False,,False,319,27.51
tx_f19a3d6163ee,2026-06-30 16:31:53.864998,Merchant_A,dLocal,PSE,CO,,approved,,156010.72,COP,False,,False,525,39.0
tx_e2e1226a63e0,2026-06-30 16:33:37.544998,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,41275.05,COP,False,,False,221,10.32
tx_276b5d861d1f,2026-06-30 16:35:21.224998,Merchant_B,Stripe,PIX,BR,,approved,,484.43,BRL,False,,False,334,96.89
tx_01d6f2985cf2,2026-06-30 16:37:04.904998,Merchant_B,Stripe,cash_in_store,MX,,approved,,525.76,MXN,False,,False,426,28.92
tx_670e7a2ebbe9,2026-06-30 16:38:48.584998,Merchant_C,Stripe,card,BR,Nubank,approved,,298.51,BRL,False,,False,398,59.7
tx_52cc31f7bbed,2026-06-30 16:40:32.264998,Merchant_C,Stripe,card,MX,Santander,approved,,933.76,MXN,False,,False,464,51.36
tx_af2e38c61e30,2026-06-30 16:42:15.944998,Merchant_B,Stripe,cash_in_store,MX,,approved,,1777.67,MXN,False,,False,291,97.77
tx_d546b2d9e3e5,2026-06-30 16:43:59.624998,Merchant_A,dLocal,wallet,MX,,approved,,1385.79,MXN,False,,False,517,76.22
tx_8d3e261125ca,2026-06-30 16:45:43.304998,Merchant_C,Stripe,card,MX,BBVA,approved,,1584.32,MXN,False,,False,237,87.14
tx_e60283777427,2026-06-30 16:47:26.984998,Merchant_C,Adyen,card,MX,Santander,approved,,1243.03,MXN,False,,False,455,68.37
tx_1e4e06678789,2026-06-30 16:49:10.664998,Merchant_C,Adyen,cash_in_store,MX,,approved,,90.0,MXN,False,,False,253,4.95
tx_573a26f3dc4f,2026-06-30 16:50:54.344998,Merchant_B,Adyen,wallet,MX,,approved,,90.0,MXN,False,,False,335,4.95
tx_5e0bb68a4563,2026-06-30 16:52:38.024998,Merchant_B,dLocal,card,MX,BBVA,approved,,1258.77,MXN,False,,False,620,69.23
tx_c03e9ae20e2a,2026-06-30 16:54:21.704998,Merchant_C,Adyen,PIX,BR,,approved,,291.86,BRL,False,,False,506,58.37
tx_c6727ccad5bd,2026-06-30 16:56:05.384998,Merchant_A,Adyen,wallet,MX,,approved,,209.95,MXN,False,,False,206,11.55
tx_a00a4c746e86,2026-06-30 16:57:49.064998,Merchant_B,dLocal,wallet,MX,,approved,,872.23,MXN,False,,False,486,47.97
tx_5b02664cf02f,2026-06-30 16:59:32.744998,Merchant_B,dLocal,card,MX,BBVA,approved,,883.65,MXN,False,,False,191,48.6
tx_a3a53539f0e8,2026-06-30 17:01:16.424998,Merchant_C,dLocal,wallet,BR,,approved,,265.74,BRL,False,,False,283,53.15
tx_815947822847,2026-06-30 17:03:00.104998,Merchant_C,dLocal,PSE,CO,,approved,,166877.08,COP,False,,False,483,41.72
tx_2f78d8689ac7,2026-06-30 17:04:43.784998,Merchant_B,Stripe,wallet,BR,,approved,,129.62,BRL,False,,False,271,25.92
tx_652a5f0a99da,2026-06-30 17:06:27.464998,Merchant_C,dLocal,wallet,BR,,approved,,110.53,BRL,False,,False,432,22.11
tx_5a3801f530c7,2026-06-30 17:08:11.144998,Merchant_B,Stripe,PSE,CO,,approved,,186859.96,COP,False,,False,236,46.71
tx_027bb2363af6,2026-06-30 17:09:54.824998,Merchant_B,Adyen,wallet,CO,,approved,,155283.26,COP,False,,False,312,38.82
tx_5fbcae05013d,2026-06-30 17:11:38.504998,Merchant_B,dLocal,PSE,CO,,approved,,64498.9,COP,False,,False,427,16.12
tx_9ba222580819,2026-06-30 17:13:22.184998,Merchant_C,Adyen,card,MX,BBVA,approved,,382.38,MXN,False,,False,310,21.03
tx_27866b21e78e,2026-06-30 17:15:05.864998,Merchant_B,Stripe,cash_in_store,MX,,approved,,301.06,MXN,False,,False,457,16.56
tx_c8584b1fce7b,2026-06-30 17:16:49.544998,Merchant_C,Stripe,cash_in_store,MX,,declined,SUSPECTED_FRAUD,917.63,MXN,False,,True,257,50.47
tx_4b22b1225e53,2026-06-30 17:18:33.224998,Merchant_B,dLocal,PSE,CO,,approved,,134978.59,COP,False,,False,426,33.74
tx_f0854195c575,2026-06-30 17:20:16.904998,Merchant_C,Adyen,PSE,CO,,approved,,104532.13,COP,False,,False,415,26.13
tx_c7cfaab5a9e6,2026-06-30 17:22:00.584998,Merchant_C,Adyen,card,MX,BBVA,approved,,1278.75,MXN,False,,False,312,70.33
tx_07e159dc9b91,2026-06-30 17:23:44.264998,Merchant_B,dLocal,card,MX,Citibanamex,approved,,612.09,MXN,False,,False,406,33.66
tx_8d3b152fea59,2026-06-30 17:25:27.944998,Merchant_C,dLocal,wallet,BR,,approved,,28.0,BRL,False,,False,258,5.6
tx_1bc303b7fb7e,2026-06-30 17:27:11.624998,Merchant_C,Adyen,card,BR,Bradesco,approved,,498.7,BRL,False,,False,508,99.74
tx_d24f7e8272c4,2026-06-30 17:28:55.304998,Merchant_B,Stripe,card,CO,Bancolombia,approved,,102567.48,COP,False,,False,353,25.64
tx_410fbd2e558a,2026-06-30 17:30:38.984998,Merchant_C,dLocal,card,MX,BBVA,approved,,1055.63,MXN,False,,False,809,58.06
tx_bc39e4f86afc,2026-06-30 17:32:22.664998,Merchant_B,Adyen,card,CO,Davivienda,approved,,198370.24,COP,False,,False,348,49.59
tx_8b371176d408,2026-06-30 17:34:06.344998,Merchant_C,Stripe,card,BR,Bradesco,approved,,127.11,BRL,False,,False,189,25.42
tx_96176fa3434c,2026-06-30 17:35:50.024998,Merchant_A,Adyen,PIX,BR,,approved,,312.55,BRL,False,,False,291,62.51
tx_9dbd79e83fa7,2026-06-30 17:37:33.704998,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,20442.24,COP,False,,False,301,5.11
tx_5e579236c7b5,2026-06-30 17:39:17.384998,Merchant_C,dLocal,wallet,CO,,approved,,44291.64,COP,False,,False,642,11.07
tx_0d087cf86338,2026-06-30 17:41:01.064998,Merchant_A,Adyen,cash_in_store,MX,,approved,,1340.82,MXN,False,,False,359,73.75
tx_e1f7823a8118,2026-06-30 17:42:44.744998,Merchant_A,Adyen,wallet,MX,,approved,,1639.97,MXN,False,,False,366,90.2
tx_d4d1d477c642,2026-06-30 17:44:28.424998,Merchant_C,Stripe,cash_in_store,MX,,approved,,917.63,MXN,True,tx_c8584b1fce7b,True,245,50.47
tx_2b5daef82488,2026-06-30 17:46:12.104998,Merchant_C,Stripe,wallet,BR,,approved,,523.7,BRL,False,,False,350,104.74
tx_6f3975e336f1,2026-06-30 17:47:55.784998,Merchant_B,Stripe,PIX,BR,,approved,,114.04,BRL,False,,False,295,22.81
tx_5c65a35415e4,2026-06-30 17:49:39.464998,Merchant_B,Stripe,wallet,MX,,declined,SUSPECTED_FRAUD,462.19,MXN,False,,False,206,25.42
tx_ecad7efc02d7,2026-06-30 17:51:23.144998,Merchant_B,dLocal,wallet,BR,,approved,,428.19,BRL,False,,False,669,85.64
tx_60f56c9aae20,2026-06-30 17:53:06.824998,Merchant_B,Stripe,cash_in_store,MX,,approved,,200.72,MXN,False,,False,352,11.04
tx_bdd1e190e2da,2026-06-30 17:54:50.504998,Merchant_A,Adyen,card,CO,Bancolombia,approved,,74455.02,COP,False,,False,316,18.61
tx_dbc6b5255956,2026-06-30 17:56:34.184998,Merchant_B,Adyen,cash_in_store,MX,,approved,,603.8,MXN,False,,False,282,33.21
tx_5691d270932a,2026-06-30 17:58:17.864998,Merchant_A,dLocal,cash_in_store,MX,,approved,,924.26,MXN,False,,False,340,50.83
tx_a212b25736e9,2026-06-30 18:00:01.544998,Merchant_B,dLocal,wallet,CO,,approved,,138931.98,COP,False,,False,433,34.73
tx_41ad5f1d33fc,2026-06-30 18:01:45.224998,Merchant_B,Stripe,card,MX,Santander,approved,,780.53,MXN,False,,False,241,42.93
tx_eabf44a0ed3c,2026-06-30 18:03:28.904998,Merchant_C,Adyen,wallet,MX,,approved,,611.61,MXN,False,,False,427,33.64
tx_1695986535f1,2026-06-30 18:05:12.584998,Merchant_C,dLocal,wallet,CO,,approved,,155064.2,COP,False,,False,322,38.77
tx_4c94c7e75d29,2026-06-30 18:06:56.264998,Merchant_B,Stripe,PIX,BR,,approved,,295.89,BRL,False,,False,366,59.18
tx_b280386725b6,2026-06-30 18:08:39.944998,Merchant_B,dLocal,card,CO,Davivienda,approved,,12000.0,COP,False,,False,505,3.0
tx_fe0f96c0ad4f,2026-06-30 18:10:23.624998,Merchant_A,Stripe,PSE,CO,,approved,,73616.34,COP,False,,False,352,18.4
tx_374fec2908a2,2026-06-30 18:12:07.304998,Merchant_B,dLocal,wallet,MX,,declined,INVALID_CARD,462.19,MXN,True,tx_5c65a35415e4,False,348,25.42
tx_b39668ef4eaf,2026-06-30 18:13:50.984998,Merchant_C,dLocal,wallet,CO,,approved,,12000.0,COP,False,,False,244,3.0
tx_f384b16f2986,2026-06-30 18:15:34.664998,Merchant_C,dLocal,card,CO,Davivienda,approved,,123365.95,COP,False,,False,471,30.84
tx_899891093de0,2026-06-30 18:17:18.344998,Merchant_A,Stripe,PIX,BR,,approved,,135.31,BRL,False,,False,357,27.06
tx_02c879ebf079,2026-06-30 18:19:02.024998,Merchant_C,Stripe,wallet,CO,,approved,,12000.0,COP,False,,False,305,3.0
tx_0cc2609b53f1,2026-06-30 18:20:45.704998,Merchant_A,dLocal,wallet,MX,,declined,DO_NOT_HONOR,294.49,MXN,False,,True,361,16.2
tx_b8bd279f9e1f,2026-06-30 18:22:29.384998,Merchant_B,Adyen,PSE,CO,,approved,,123317.91,COP,False,,False,282,30.83
tx_e9fc95c2f88b,2026-06-30 18:24:13.064998,Merchant_A,Stripe,wallet,MX,,approved,,294.49,MXN,True,tx_0cc2609b53f1,True,281,16.2
tx_0969bab89b28,2026-06-30 18:25:56.744998,Merchant_C,Adyen,PIX,BR,,approved,,441.01,BRL,False,,False,308,88.2
tx_1040315ad719,2026-06-30 18:27:40.424998,Merchant_C,Stripe,PIX,BR,,approved,,413.71,BRL,False,,False,225,82.74
tx_ec9e8b341f87,2026-06-30 18:29:24.104998,Merchant_A,Adyen,PIX,BR,,declined,INVALID_CARD,364.77,BRL,False,,False,489,72.95
tx_84ba0e9d7eb7,2026-06-30 18:31:07.784998,Merchant_A,Adyen,wallet,BR,,approved,,28.0,BRL,False,,False,288,5.6
tx_8c92241ff814,2026-06-30 18:32:51.464998,Merchant_C,dLocal,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,1188.54,MXN,False,,False,415,65.37
tx_bba401af0c6b,2026-06-30 18:34:35.144998,Merchant_C,Adyen,card,CO,Davivienda,approved,,145980.21,COP,False,,False,305,36.5
tx_b42c71309459,2026-06-30 18:36:18.824998,Merchant_B,Stripe,card,CO,Bancolombia,approved,,126061.29,COP,False,,False,298,31.52
tx_cd0fe2caa7fc,2026-06-30 18:38:02.504998,Merchant_C,dLocal,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,1483.89,MXN,False,,False,470,81.61
tx_69acc4b45a38,2026-06-30 18:39:46.184998,Merchant_A,dLocal,PIX,BR,,approved,,334.02,BRL,False,,False,390,66.8
tx_1190550d88f9,2026-06-30 18:41:29.864998,Merchant_C,Stripe,wallet,BR,,approved,,201.98,BRL,False,,False,277,40.4
tx_3886d004d7fb,2026-06-30 18:43:13.544998,Merchant_C,Stripe,PIX,BR,,approved,,343.11,BRL,False,,False,278,68.62
tx_79e75dd1d465,2026-06-30 18:44:57.224998,Merchant_A,dLocal,card,CO,Davivienda,declined,INVALID_CARD,140284.24,COP,False,,False,689,35.07
tx_491fd31eafaa,2026-06-30 18:46:40.904998,Merchant_B,dLocal,cash_in_store,MX,,declined,INVALID_CARD,1335.56,MXN,False,,True,400,73.46
tx_04a8ef1e19ab,2026-06-30 18:48:24.584998,Merchant_C,dLocal,PSE,CO,,declined,DO_NOT_HONOR,204084.97,COP,False,,False,391,51.02
tx_3812173f4ff7,2026-06-30 18:50:08.264998,Merchant_B,Stripe,cash_in_store,MX,,approved,,90.0,MXN,False,,False,234,4.95
tx_b013602dbec6,2026-06-30 18:51:51.944998,Merchant_C,dLocal,card,MX,Banorte,approved,,90.0,MXN,False,,False,397,4.95
tx_57ee6b833202,2026-06-30 18:53:35.624998,Merchant_C,Stripe,PSE,CO,,approved,,121289.29,COP,False,,False,435,30.32
tx_d8f28488febc,2026-06-30 18:55:19.304998,Merchant_B,Stripe,PSE,CO,,approved,,142884.92,COP,False,,False,293,35.72
tx_09fd36f90860,2026-06-30 18:57:02.984998,Merchant_B,Stripe,wallet,MX,,approved,,1314.7,MXN,False,,False,144,72.31
tx_4f8f9834eb73,2026-06-30 18:58:46.664998,Merchant_C,dLocal,wallet,MX,,approved,,1017.81,MXN,False,,False,532,55.98
tx_d577dc9e9074,2026-06-30 19:00:30.344998,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,16498.96,COP,False,,False,577,4.12
tx_079bf6bf5251,2026-06-30 19:02:14.024998,Merchant_A,Adyen,card,MX,Santander,approved,,1069.25,MXN,False,,False,322,58.81
tx_e926d421cc1d,2026-06-30 19:03:57.704998,Merchant_B,Stripe,PIX,BR,,approved,,381.25,BRL,False,,False,480,76.25
tx_0dfdcba9c95d,2026-06-30 19:05:41.384998,Merchant_B,dLocal,cash_in_store,MX,,approved,,990.93,MXN,False,,False,469,54.5
tx_3a5a0783db62,2026-06-30 19:07:25.064998,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,87844.74,COP,False,,False,338,21.96
tx_1e618541f3a4,2026-06-30 19:09:08.744998,Merchant_B,Adyen,card,MX,Banorte,approved,,1315.17,MXN,False,,False,282,72.33
tx_ec7d4757eb49,2026-06-30 19:10:52.424998,Merchant_C,Stripe,wallet,BR,,declined,INSUFFICIENT_FUNDS,291.45,BRL,False,,True,274,58.29
tx_3cc9dd67cca0,2026-06-30 19:12:36.104998,Merchant_C,dLocal,wallet,BR,,approved,,356.64,BRL,False,,False,480,71.33
tx_5d8ca6dce795,2026-06-30 19:14:19.784998,Merchant_C,Adyen,wallet,MX,,approved,,1418.77,MXN,False,,False,314,78.03
tx_f5ff182bfb1d,2026-06-30 19:16:03.464998,Merchant_C,Stripe,wallet,BR,,approved,,291.45,BRL,True,tx_ec7d4757eb49,True,289,58.29
tx_dbb12bba2957,2026-06-30 19:17:47.144998,Merchant_A,dLocal,wallet,BR,,approved,,123.4,BRL,False,,False,386,24.68
tx_ee92b7f5806a,2026-06-30 19:19:30.824998,Merchant_C,Adyen,wallet,CO,,approved,,146411.03,COP,False,,False,428,36.6
tx_410ff2545db2,2026-06-30 19:21:14.504998,Merchant_C,Adyen,wallet,CO,,approved,,55448.43,COP,False,,False,438,13.86
tx_835536778bb1,2026-06-30 19:22:58.184998,Merchant_B,Stripe,PIX,BR,,approved,,496.9,BRL,False,,False,341,99.38
tx_dd1b1a7fe4c2,2026-06-30 19:24:41.864998,Merchant_B,Adyen,cash_in_store,MX,,approved,,1838.4,MXN,False,,False,290,101.11
tx_8092b62626cc,2026-06-30 19:26:25.544998,Merchant_B,Stripe,wallet,CO,,approved,,32874.17,COP,False,,False,176,8.22
tx_0e5a29403674,2026-06-30 19:28:09.224998,Merchant_C,Adyen,wallet,MX,,approved,,1648.02,MXN,False,,False,418,90.64
tx_4218b12f3ec7,2026-06-30 19:29:52.904998,Merchant_C,Adyen,PSE,CO,,approved,,116109.07,COP,False,,False,385,29.03
tx_c55e20c1432d,2026-06-30 19:31:36.584998,Merchant_B,Adyen,wallet,BR,,approved,,99.92,BRL,False,,False,580,19.98
tx_d21e139bd7cd,2026-06-30 19:33:20.264998,Merchant_A,Stripe,card,CO,Davivienda,declined,DO_NOT_HONOR,140284.24,COP,True,tx_79e75dd1d465,False,319,35.07
tx_03108777dd52,2026-06-30 19:35:03.944998,Merchant_A,Stripe,PSE,CO,,approved,,127657.64,COP,False,,False,364,31.91
tx_9d1ad549e691,2026-06-30 19:36:47.624998,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,356.96,BRL,False,,False,380,71.39
tx_1692fa2c9e46,2026-06-30 19:38:31.304998,Merchant_C,dLocal,cash_in_store,MX,,declined,SUSPECTED_FRAUD,1483.89,MXN,True,tx_cd0fe2caa7fc,False,345,81.61
tx_82028a204c69,2026-06-30 19:40:14.984998,Merchant_A,dLocal,cash_in_store,MX,,approved,,1135.73,MXN,False,,False,665,62.47
tx_cc83415a3cda,2026-06-30 19:41:58.664998,Merchant_C,Stripe,card,BR,Bradesco,approved,,495.27,BRL,False,,False,429,99.05
tx_0138cf5c197a,2026-06-30 19:43:42.344998,Merchant_A,Stripe,card,CO,Bancolombia,approved,,84214.9,COP,False,,False,235,21.05
tx_bf94b34d7e33,2026-06-30 19:45:26.024998,Merchant_C,Stripe,wallet,CO,,approved,,111194.92,COP,False,,False,314,27.8
tx_39c09064c1c8,2026-06-30 19:47:09.704998,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,196593.41,COP,False,,False,207,49.15
tx_3b0bc08056bd,2026-06-30 19:48:53.384998,Merchant_C,Adyen,card,CO,Bancolombia,approved,,227068.52,COP,False,,False,345,56.77
tx_50e97cb8981e,2026-06-30 19:50:37.064998,Merchant_B,dLocal,card,BR,Nubank,approved,,211.7,BRL,False,,False,318,42.34
tx_9c7a2f43d703,2026-06-30 19:52:20.744998,Merchant_C,Adyen,cash_in_store,MX,,declined,INVALID_CARD,90.0,MXN,False,,False,434,4.95
tx_79d6f8a8ac30,2026-06-30 19:54:04.424998,Merchant_A,Adyen,card,MX,Citibanamex,declined,SUSPECTED_FRAUD,936.66,MXN,False,,False,243,51.52
tx_759eda7d4981,2026-06-30 19:55:48.104998,Merchant_A,dLocal,wallet,BR,,approved,,72.79,BRL,False,,False,399,14.56
tx_835d4f657db1,2026-06-30 19:57:31.784998,Merchant_C,dLocal,cash_in_store,MX,,approved,,1734.51,MXN,False,,False,408,95.4
tx_977558a886ed,2026-06-30 19:59:15.464998,Merchant_A,Stripe,card,BR,Bradesco,approved,,39.5,BRL,False,,False,291,7.9
tx_d3e371ad50ca,2026-06-30 20:00:59.144998,Merchant_C,dLocal,PSE,CO,,approved,,100909.35,COP,False,,False,116,25.23
tx_f3499cda2c92,2026-06-30 20:02:42.824998,Merchant_C,Stripe,card,MX,Banorte,approved,,872.85,MXN,False,,False,292,48.01
tx_a89b5b90b4c7,2026-06-30 20:04:26.504998,Merchant_C,Adyen,PSE,CO,,approved,,168734.45,COP,False,,False,526,42.18
tx_2b9f28b43660,2026-06-30 20:06:10.184998,Merchant_B,dLocal,cash_in_store,MX,,approved,,1335.56,MXN,True,tx_491fd31eafaa,True,575,73.46
tx_7cc5a7d05223,2026-06-30 20:07:53.864998,Merchant_B,Stripe,wallet,BR,,approved,,236.98,BRL,False,,False,227,47.4
tx_80fe31477b50,2026-06-30 20:09:37.544998,Merchant_B,dLocal,card,MX,BBVA,approved,,2186.68,MXN,False,,False,447,120.27
tx_1d1a6cf7bef9,2026-06-30 20:11:21.224998,Merchant_B,dLocal,card,MX,Banorte,declined,SUSPECTED_FRAUD,906.96,MXN,False,,False,437,49.88
tx_88800e618ed8,2026-06-30 20:13:04.904998,Merchant_A,dLocal,wallet,CO,,approved,,133865.93,COP,False,,False,422,33.47
tx_7eff5315d007,2026-06-30 20:14:48.584998,Merchant_C,Stripe,wallet,BR,,approved,,188.21,BRL,False,,False,268,37.64
tx_56970361cfd0,2026-06-30 20:16:32.264998,Merchant_A,Stripe,wallet,BR,,approved,,274.76,BRL,False,,False,269,54.95
tx_811f5c911829,2026-06-30 20:18:15.944998,Merchant_C,Stripe,card,CO,Bancolombia,approved,,70100.8,COP,False,,False,317,17.53
tx_35f42a0ff794,2026-06-30 20:19:59.624998,Merchant_B,dLocal,card,BR,Banco do Brasil,approved,,239.2,BRL,False,,False,620,47.84
tx_4ada9366c7e6,2026-06-30 20:21:43.304998,Merchant_B,dLocal,card,MX,Banorte,declined,SUSPECTED_FRAUD,906.96,MXN,True,tx_1d1a6cf7bef9,False,121,49.88
tx_792d593e6d09,2026-06-30 20:23:26.984998,Merchant_B,Adyen,PIX,BR,,approved,,454.64,BRL,False,,False,472,90.93
tx_d64d0766383f,2026-06-30 20:25:10.664998,Merchant_C,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,90.0,MXN,True,tx_9c7a2f43d703,False,173,4.95
tx_92e8833d57b2,2026-06-30 20:26:54.344998,Merchant_B,dLocal,wallet,MX,,approved,,728.66,MXN,False,,False,395,40.08
tx_98130007114e,2026-06-30 20:28:38.024998,Merchant_A,Adyen,wallet,CO,,approved,,21474.18,COP,False,,False,289,5.37
tx_3fa2b49bfcfe,2026-06-30 20:30:21.704998,Merchant_A,Adyen,PSE,CO,,approved,,42259.69,COP,False,,False,517,10.56
tx_0b5dfedfdbfc,2026-06-30 20:32:05.384998,Merchant_C,Adyen,PSE,CO,,declined,INVALID_CARD,204084.97,COP,True,tx_04a8ef1e19ab,False,444,51.02
tx_6a1e61de4bf9,2026-06-30 20:33:49.064998,Merchant_B,dLocal,cash_in_store,MX,,approved,,1535.78,MXN,False,,False,526,84.47
tx_b95a59697f47,2026-06-30 20:35:32.744998,Merchant_C,Adyen,PSE,CO,,declined,INVALID_CARD,40966.38,COP,False,,False,312,10.24
tx_f019394587e6,2026-06-30 20:37:16.424998,Merchant_C,dLocal,PSE,CO,,declined,DO_NOT_HONOR,40966.38,COP,True,tx_b95a59697f47,False,498,10.24
tx_7da3e07009f4,2026-06-30 20:39:00.104998,Merchant_A,Stripe,PSE,CO,,approved,,34451.05,COP,False,,False,363,8.61
tx_ada2a7a5059b,2026-06-30 20:40:43.784998,Merchant_C,Adyen,PIX,BR,,approved,,241.55,BRL,False,,False,326,48.31
tx_f5638dcef0a2,2026-06-30 20:42:27.464998,Merchant_A,Adyen,wallet,CO,,approved,,169767.2,COP,False,,False,399,42.44
tx_8f54403817ce,2026-06-30 20:44:11.144998,Merchant_B,Stripe,cash_in_store,MX,,approved,,719.52,MXN,False,,False,396,39.57
tx_9d2c6c724a5a,2026-06-30 20:45:54.824998,Merchant_A,Adyen,wallet,CO,,approved,,44325.57,COP,False,,False,415,11.08
tx_46432995c748,2026-06-30 20:47:38.504998,Merchant_C,dLocal,card,BR,Bradesco,declined,INVALID_CARD,374.9,BRL,False,,True,402,74.98
tx_69d63184841d,2026-06-30 20:49:22.184998,Merchant_C,Adyen,card,CO,Bancolombia,approved,,142829.31,COP,False,,False,247,35.71
tx_12929f802dfb,2026-06-30 20:51:05.864998,Merchant_A,Stripe,card,MX,Banorte,approved,,1362.01,MXN,False,,False,296,74.91
tx_627cd8dfeae8,2026-06-30 20:52:49.544998,Merchant_C,dLocal,card,MX,Banorte,declined,SUSPECTED_FRAUD,638.64,MXN,False,,True,565,35.13
tx_827a9f4a7f02,2026-06-30 20:54:33.224998,Merchant_C,Adyen,wallet,BR,,approved,,167.31,BRL,False,,False,233,33.46
tx_cc583f20c137,2026-06-30 20:56:16.904998,Merchant_B,dLocal,wallet,BR,,approved,,30.94,BRL,False,,False,512,6.19
tx_2fb993148032,2026-06-30 20:58:00.584998,Merchant_B,dLocal,card,CO,Davivienda,approved,,30369.95,COP,False,,False,650,7.59
tx_cef794357fe6,2026-06-30 20:59:44.264998,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,28.0,BRL,False,,False,643,5.6
tx_d3b3d54eaeb8,2026-06-30 21:01:27.944998,Merchant_C,Stripe,wallet,BR,,approved,,313.76,BRL,False,,False,302,62.75
tx_182ab3c63797,2026-06-30 21:03:11.624998,Merchant_C,dLocal,wallet,BR,,approved,,192.81,BRL,False,,False,487,38.56
tx_cf7ef9ff6bc3,2026-06-30 21:04:55.304998,Merchant_A,Stripe,wallet,BR,,declined,INSUFFICIENT_FUNDS,273.98,BRL,False,,True,392,54.8
tx_fb9c9ab7bd23,2026-06-30 21:06:38.984998,Merchant_B,Adyen,card,CO,Davivienda,approved,,127995.94,COP,False,,False,373,32.0
tx_2e6c2ccaace3,2026-06-30 21:08:22.664998,Merchant_B,dLocal,wallet,BR,,approved,,221.82,BRL,False,,False,433,44.36
