transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,is_retry
live_202608311000_275,2026-08-31 10:00:00,Merchant_A,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_276,2026-08-31 10:00:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311000_277,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311000_278,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311000_279,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Nubank,approved,,False
live_202608311000_280,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311000_281,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,Banorte,approved,,False
live_202608311000_282,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311000_283,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311000_284,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311000_285,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311000_286,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Bancolombia,approved,,False
live_202608311000_287,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_288,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311000_289,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Davivienda,approved,,False
live_202608311000_290,2026-08-31 10:00:00,Merchant_B,dLocal,card,BR,Itau,approved,,False
live_202608311000_291,2026-08-31 10:00:00,Merchant_C,Stripe,card,BR,Nubank,approved,,False
live_202608311000_292,2026-08-31 10:00:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311000_293,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311000_294,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311000_295,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,Citibanamex,declined,DO_NOT_HONOR,False
live_202608311000_296,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311000_297,2026-08-31 10:00:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311000_298,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_299,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311000_300,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311000_301,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_302,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311000_303,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_304,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311000_305,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311000_306,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311000_307,2026-08-31 10:00:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311000_308,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311000_309,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Santander,approved,,False
live_202608311000_310,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_311,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311000_312,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311000_313,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311000_314,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311000_315,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311000_316,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Bancolombia,approved,,False
live_202608311000_317,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311000_318,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311000_319,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311000_320,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311000_321,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_322,2026-08-31 10:00:00,Merchant_A,Stripe,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311000_323,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Nubank,approved,,False
live_202608311000_324,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311000_325,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311000_326,2026-08-31 10:00:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311000_327,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Nubank,approved,,False
live_202608311000_328,2026-08-31 10:00:00,Merchant_C,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311000_329,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311000_330,2026-08-31 10:00:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311000_331,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311000_332,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311000_333,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Bancolombia,approved,,False
live_202608311000_334,2026-08-31 10:00:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311000_335,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311000_336,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311000_337,2026-08-31 10:00:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311000_338,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311000_339,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311000_340,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311000_341,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311000_342,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311000_343,2026-08-31 10:00:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311000_344,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311000_345,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311000_346,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311000_347,2026-08-31 10:00:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311000_348,2026-08-31 10:00:00,Merchant_B,Stripe,card,CO,Davivienda,approved,,False
live_202608311000_349,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_350,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311000_351,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311000_352,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_353,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Banorte,approved,,False
live_202608311000_354,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311000_355,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_356,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311000_357,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311000_358,2026-08-31 10:00:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_359,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311000_360,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311000_361,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311000_362,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311000_363,2026-08-31 10:00:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311000_364,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_365,2026-08-31 10:00:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_366,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311000_367,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311000_368,2026-08-31 10:00:00,Merchant_B,dLocal,card,MX,BBVA,approved,,False
live_202608311000_369,2026-08-31 10:00:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311000_370,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311000_371,2026-08-31 10:00:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311000_372,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311000_373,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311000_374,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311000_375,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311000_376,2026-08-31 10:00:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_377,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311000_378,2026-08-31 10:00:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311000_379,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311000_380,2026-08-31 10:00:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311000_381,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311000_382,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Itau,approved,,False
live_202608311000_383,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_384,2026-08-31 10:00:00,Merchant_C,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311000_385,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_386,2026-08-31 10:00:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311000_387,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311000_388,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311000_389,2026-08-31 10:00:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311000_390,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311000_391,2026-08-31 10:00:00,Merchant_B,Stripe,card,MX,BBVA,approved,,False
live_202608311000_392,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311000_393,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311000_394,2026-08-31 10:00:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311000_395,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311000_396,2026-08-31 10:00:00,Merchant_A,Stripe,card,MX,Citibanamex,approved,,False
live_202608311000_397,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311000_398,2026-08-31 10:00:00,Merchant_C,Stripe,card,BR,Itau,approved,,False
live_202608311000_399,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311000_400,2026-08-31 10:00:00,Merchant_B,dLocal,card,MX,Banorte,approved,,False
live_202608311000_401,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311000_402,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311000_403,2026-08-31 10:00:00,Merchant_A,Stripe,card,BR,Nubank,approved,,False
live_202608311000_404,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311000_405,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311000_406,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311000_407,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311000_408,2026-08-31 10:00:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311000_409,2026-08-31 10:00:00,Merchant_C,Adyen,card,BR,Itau,approved,,False
live_202608311000_410,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311000_411,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311000_412,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311000_413,2026-08-31 10:00:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311000_414,2026-08-31 10:00:00,Merchant_A,dLocal,card,MX,Citibanamex,approved,,False
live_202608311000_415,2026-08-31 10:00:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311000_416,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311000_417,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311000_418,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_419,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311000_420,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,Banorte,declined,DO_NOT_HONOR,False
live_202608311000_421,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,Citibanamex,declined,DO_NOT_HONOR,False
live_202608311000_422,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311000_423,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_424,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311000_425,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311000_426,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_427,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311000_428,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311000_429,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311000_430,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Bradesco,declined,DO_NOT_HONOR,False
live_202608311000_431,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311000_432,2026-08-31 10:00:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311000_433,2026-08-31 10:00:00,Merchant_A,Stripe,card,MX,Banorte,approved,,False
live_202608311000_434,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311000_435,2026-08-31 10:00:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311000_436,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311000_437,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311000_438,2026-08-31 10:00:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311000_439,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311000_440,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311000_441,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Itau,approved,,False
live_202608311000_442,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311000_443,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Itau,approved,,False
live_202608311000_444,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Citibanamex,approved,,False
live_202608311000_445,2026-08-31 10:00:00,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311000_446,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311000_447,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_448,2026-08-31 10:00:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311000_449,2026-08-31 10:00:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311000_450,2026-08-31 10:00:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311000_451,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_452,2026-08-31 10:00:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311000_453,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311000_454,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311000_455,2026-08-31 10:00:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311000_456,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311000_457,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311000_458,2026-08-31 10:00:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311000_459,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311000_460,2026-08-31 10:00:00,Merchant_C,Stripe,card,MX,Santander,approved,,False
live_202608311000_461,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311000_462,2026-08-31 10:00:00,Merchant_A,dLocal,card,MX,Santander,approved,,False
live_202608311000_463,2026-08-31 10:00:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311000_464,2026-08-31 10:00:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311000_465,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311000_466,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311000_467,2026-08-31 10:00:00,Merchant_C,Adyen,card,MX,Banorte,approved,,False
live_202608311000_468,2026-08-31 10:00:00,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311000_469,2026-08-31 10:00:00,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311000_470,2026-08-31 10:00:00,Merchant_A,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311000_471,2026-08-31 10:00:00,Merchant_B,dLocal,card,MX,Banorte,approved,,False
live_202608311000_472,2026-08-31 10:00:00,Merchant_C,dLocal,card,MX,Citibanamex,approved,,False
live_202608311000_473,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311000_474,2026-08-31 10:00:00,Merchant_A,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311000_475,2026-08-31 10:00:00,Merchant_A,Adyen,card,CO,Davivienda,approved,,False
live_202608311000_476,2026-08-31 10:00:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311000_477,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311000_478,2026-08-31 10:00:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311000_479,2026-08-31 10:00:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311000_480,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311000_481,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_482,2026-08-31 10:00:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311000_483,2026-08-31 10:00:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311000_484,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311000_485,2026-08-31 10:00:00,Merchant_B,Stripe,card,BR,Itau,approved,,False
live_202608311000_486,2026-08-31 10:00:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311000_487,2026-08-31 10:00:00,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311000_488,2026-08-31 10:00:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311000_489,2026-08-31 10:00:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311000_490,2026-08-31 10:00:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311000_491,2026-08-31 10:00:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311000_492,2026-08-31 10:00:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311000_493,2026-08-31 10:00:00,Merchant_B,Adyen,card,BR,Itau,declined,DO_NOT_HONOR,False
live_202608311000_494,2026-08-31 10:00:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311000_495,2026-08-31 10:00:00,Merchant_A,dLocal,wallet,BR,,declined,DO_NOT_HONOR,False
live_202608311000_496,2026-08-31 10:00:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311000_497,2026-08-31 10:00:00,Merchant_C,dLocal,card,BR,Nubank,approved,,False
